name,index,place,begin,tip,tipblank,action,actionblank,row,column
guoguo04,6,58,1643444780469,1643444781520,1643444783515,1643444785056,1643444786980,9,8
guoguo04,7,1,1643444786980,1643444788227,1643444788821,1643444790020,1643444791146,0,1
guoguo04,8,0,1643444791146,1643444791911,1643444794901,1643444796239,1643444797766,0,0
guoguo04,9,42,1643444797766,1643444798390,1643444799126,1643444800622,1643444802038,7,2
guoguo04,10,33,1643444802038,1643444803058,1643444804160,1643444805573,1643444807534,5,3
guoguo04,11,44,1643444807534,1643444808763,1643444811787,1643444813209,1643444814715,7,4
guoguo04,12,46,1643444814715,1643444815679,1643444817588,1643444818976,1643444820797,7,6
guoguo04,13,43,1643444820797,1643444822017,1643444824993,1643444826222,1643444827357,7,3
guoguo04,14,57,1643444827357,1643444828660,1643444830168,1643444831613,1643444832855,9,7
guoguo04,15,50,1643444832855,1643444834011,1643444836085,1643444845565,1643444847211,8,0
guoguo04,16,53,1643444847211,1643444848287,1643444851502,1643444852837,1643444853931,8,3
guoguo04,17,35,1643444853931,1643444854560,1643444855546,1643444857023,1643444858767,5,5
guoguo04,18,11,1643444858767,1643444859939,1643444863910,1643444868502,1643444870431,1,1
guoguo04,19,41,1643444870431,1643444871463,1643444875675,1643444876790,1643444878561,6,1
guoguo04,20,48,1643444878561,1643444879700,1643444883733,1643444884949,1643444886233,8,8
guoguo04,21,29,1643444886233,1643444886793,1643444889271,1643444890368,1643444891793,4,9
guoguo04,22,21,1643444891793,1643444892852,1643444897281,1643444898670,1643444899676,3,1
guoguo04,23,6,1643444899676,1643444900725,1643444903286,1643444905692,1643444907205,1,6
guoguo04,24,31,1643444907205,1643444907998,1643444911595,1643444912959,1643444914478,5,1
guoguo04,25,55,1643444914478,1643444915902,1643444918648,1643444920086,1643444921245,9,5
guoguo04,26,19,1643444921245,1643444922289,1643444923228,1643444924567,1643444926527,3,9
guoguo04,27,47,1643444926527,1643444927512,1643444928868,1643444930504,1643444931977,7,7
guoguo04,28,22,1643444931977,1643444933043,1643444937509,1643444939094,1643444940365,3,2
guoguo04,29,51,1643444940365,1643444941232,1643444944908,1643444946709,1643444948406,8,1
guoguo04,30,7,1643444948406,1643444949341,1643444950287,1643444951571,1643444953362,1,7
guoguo04,31,49,1643444953362,1643444954329,1643444955929,1643444957393,1643444958939,8,9
guoguo04,32,38,1643444958939,1643444959909,1643444962608,1643444964384,1643444965545,6,8
guoguo04,33,15,1643444965545,1643444966781,1643444967984,1643444969237,1643444970994,2,5
guoguo04,34,9,1643444970994,1643444971991,1643444973770,1643444974973,1643444976527,1,9
guoguo04,35,18,1643444976527,1643444977127,1643444979647,1643444981005,1643444982005,3,8
guoguo04,36,39,1643444982005,1643444983202,1643444987636,1643444991872,1643444993088,6,9
guoguo04,37,20,1643444993089,1643444993700,1643444994691,1643444996155,1643444997527,3,0
guoguo04,38,45,1643444997527,1643444998486,1643445002736,1643445004236,1643445005842,7,5
guoguo04,39,13,1643445005842,1643445007122,1643445007642,1643445009062,1643445010267,2,3
guoguo04,40,10,1643445010267,1643445011529,1643445012059,1643445013522,1643445015295,1,0
guoguo04,41,34,1643445015295,1643445016142,1643445020558,1643445022696,1643445023908,5,4
guoguo04,42,14,1643445023908,1643445024425,1643445027089,1643445028692,1643445029991,2,4
guoguo04,43,27,1643445029991,1643445030878,1643445034894,1643445036256,1643445037300,4,7
guoguo04,44,36,1643445037300,1643445038302,1643445041878,1643445043469,1643445045181,6,6
guoguo04,45,32,1643445045181,1643445046027,1643445046638,1643445048118,1643445049583,5,2
guoguo04,46,24,1643445049583,1643445050098,1643445050944,1643445052442,1643445053917,4,4
guoguo04,47,25,1643445053917,1643445054970,1643445056122,1643445058205,1643445059325,4,5
guoguo04,48,17,1643445059325,1643445060575,1643445061465,1643445062905,1643445064711,2,7
guoguo04,49,23,1643445064711,1643445065499,1643445069075,1643445071024,1643445072619,3,3
guoguo04,50,16,1643445072619,1643445073922,1643445075951,1643445078023,1643445079785,2,6
guoguo04,51,8,1643445079785,1643445080616,1643445082342,1643445083772,1643445085441,1,8
guoguo04,52,26,1643445085441,1643445086546,1643445090624,1643445092195,1643445093782,4,6
guoguo04,53,4,1643445093782,1643445094829,1643445098309,1643445099936,1643445101188,0,4
guoguo04,54,52,1643445101188,1643445101835,1643445105491,1643445108690,1643445109940,8,2
guoguo04,55,40,1643445109940,1643445111421,1643445112240,1643445113591,1643445115147,6,0
guoguo04,56,12,1643445115147,1643445116344,1643445118565,1643445119850,1643445121620,2,2
guoguo04,57,5,1643445121620,1643445123065,1643445125328,1643445126923,1643445128505,0,5
guoguo04,58,2,1643445128505,1643445129420,1643445132683,1643445133977,1643445135513,0,2
guoguo04,59,59,1643445135513,1643445136358,1643445138128,1643445140073,1643445141347,9,9
,,,,,,,,0,0
qiaoqiao01,0,13,1643445314323,1643445315179,1643445315961,1643445320639,1643445322144,2,3
qiaoqiao01,1,29,1643445322144,1643445322795,1643445324490,1643445326506,1643445327925,4,9
qiaoqiao01,2,41,1643445327925,1643445328789,1643445329887,1643445331206,1643445332520,6,1
qiaoqiao01,3,35,1643445332520,1643445333211,1643445334185,1643445335460,1643445336500,5,5
qiaoqiao01,4,20,1643445336500,1643445337836,1643445341667,1643445342925,1643445344867,3,0
qiaoqiao01,5,6,1643445344867,1643445346103,1643445350117,1643445351242,1643445352964,1,6
qiaoqiao01,6,12,1643445352964,1643445353654,1643445355903,1643445357024,1643445358246,2,2
qiaoqiao01,7,5,1643445358246,1643445359639,1643445362108,1643445363312,1643445364590,0,5
qiaoqiao01,8,48,1643445364591,1643445365598,1643445366672,1643445368250,1643445369522,8,8
qiaoqiao01,9,42,1643445369522,1643445370327,1643445374579,1643445375905,1643445377746,7,2
qiaoqiao01,10,24,1643445377746,1643445378860,1643445383340,1643445384706,1643445386288,4,4
qiaoqiao01,11,44,1643445386288,1643445386986,1643445388962,1643445390174,1643445391741,7,4
qiaoqiao01,12,22,1643445391741,1643445393084,1643445395932,1643445397207,1643445398547,3,2
qiaoqiao01,13,9,1643445398547,1643445399821,1643445401136,1643445402359,1643445403489,1,9
qiaoqiao01,14,33,1643445403489,1643445404367,1643445406872,1643445408153,1643445409665,5,3
qiaoqiao01,15,17,1643445409665,1643445410511,1643445414836,1643445416040,1643445417674,2,7
qiaoqiao01,16,25,1643445417674,1643445418674,1643445422820,1643445424107,1643445425487,4,5
qiaoqiao01,17,39,1643445425487,1643445426080,1643445429347,1643445430490,1643445432217,6,9
qiaoqiao01,18,3,1643445432217,1643445433668,1643445435707,1643445436788,1643445437987,0,3
qiaoqiao01,19,58,1643445437987,1643445438537,1643445443033,1643445444356,1643445445562,9,8
qiaoqiao01,20,38,1643445445562,1643445446648,1643445450241,1643445451517,1643445453187,6,8
qiaoqiao01,21,51,1643445453187,1643445454079,1643445457733,1643445458838,1643445459872,8,1
qiaoqiao01,22,11,1643445459872,1643445460917,1643445464996,1643445467282,1643445468411,1,1
qiaoqiao01,23,57,1643445468411,1643445469718,1643445471557,1643445472978,1643445474139,9,7
qiaoqiao01,24,26,1643445474139,1643445475171,1643445478524,1643445479689,1643445481256,4,6
qiaoqiao01,25,50,1643445481256,1643445482624,1643445485221,1643445486583,1643445487764,8,0
qiaoqiao01,26,15,1643445487764,1643445489188,1643445492497,1643445493743,1643445495573,2,5
qiaoqiao01,27,4,1643445495573,1643445496903,1643445498861,1643445500069,1643445501195,0,4
qiaoqiao01,28,52,1643445501195,1643445502637,1643445503643,1643445505020,1643445506432,8,2
qiaoqiao01,29,16,1643445506432,1643445507289,1643445511293,1643445512491,1643445514365,2,6
qiaoqiao01,30,7,1643445514365,1643445515011,1643445515986,1643445517007,1643445518546,1,7
qiaoqiao01,31,55,1643445518546,1643445519757,1643445523912,1643445524973,1643445526031,9,5
qiaoqiao01,32,56,1643445526031,1643445526891,1643445529968,1643445531224,1643445532558,9,6
qiaoqiao01,33,43,1643445532558,1643445533074,1643445534122,1643445535240,1643445537196,7,3
qiaoqiao01,34,37,1643445537196,1643445538492,1643445539153,1643445540328,1643445542109,6,7
qiaoqiao01,35,36,1643445542109,1643445542770,1643445545320,1643445546679,1643445547877,6,6
qiaoqiao01,36,23,1643445547877,1643445548734,1643445549747,1643445551141,1643445553130,3,3
qiaoqiao01,37,27,1643445553130,1643445554579,1643445559010,1643445560126,1643445561739,4,7
qiaoqiao01,38,59,1643445561739,1643445563211,1643445564749,1643445565946,1643445567522,9,9
qiaoqiao01,39,1,1643445567522,1643445568430,1643445568948,1643445570133,1643445571179,0,1
qiaoqiao01,40,2,1643445571179,1643445572088,1643445575677,1643445576841,1643445577905,0,2
qiaoqiao01,41,30,1643445577905,1643445578906,1643445580649,1643445581839,1643445583019,5,0
qiaoqiao01,42,19,1643445583019,1643445583840,1643445587743,1643445588773,1643445590573,3,9
qiaoqiao01,43,40,1643445590573,1643445591591,1643445593128,1643445594258,1643445595893,6,0
qiaoqiao01,44,0,1643445595893,1643445597298,1643445601354,1643445602466,1643445603499,0,0
qiaoqiao01,45,49,1643445603499,1643445604363,1643445605423,1643445607219,1643445608757,8,9
qiaoqiao01,46,14,1643445608757,1643445610085,1643445611316,1643445612495,1643445614089,2,4
qiaoqiao01,47,32,1643445614089,1643445614916,1643445618414,1643445619597,1643445621489,5,2
qiaoqiao01,48,8,1643445621489,1643445622057,1643445626250,1643445628097,1643445629987,1,8
qiaoqiao01,49,28,1643445629987,1643445630789,1643445633812,1643445634808,1643445636139,4,8
qiaoqiao01,50,45,1643445636139,1643445637119,1643445640064,1643445641178,1643445642239,7,5
qiaoqiao01,51,31,1643445642239,1643445642983,1643445646293,1643445647375,1643445649320,5,1
qiaoqiao01,52,54,1643445649320,1643445650811,1643445654016,1643445655206,1643445656836,9,4
qiaoqiao01,53,53,1643445656836,1643445657513,1643445661975,1643445663092,1643445664714,8,3
qiaoqiao01,54,21,1643445664714,1643445665429,1643445668687,1643445669922,1643445671067,3,1
qiaoqiao01,55,47,1643445671067,1643445672512,1643445675665,1643445677662,1643445679553,7,7
qiaoqiao01,56,10,1643445679554,1643445680397,1643445681460,1643445682764,1643445684553,1,0
qiaoqiao01,57,34,1643445684553,1643445685476,1643445689707,1643445691160,1643445692394,5,4
qiaoqiao01,58,18,1643445692394,1643445693023,1643445694321,1643445696074,1643445697180,3,8
qiaoqiao01,59,46,1643445697180,1643445697998,1643445699686,1643445700832,1643445702471,7,6
,,,,,,,,0,0
qiaoqiao02,0,46,1643445765171,1643445765707,1643445766215,1643445767750,1643445768894,7,6
qiaoqiao02,1,16,1643445768894,1643445769505,1643445772445,1643445773501,1643445775288,2,6
qiaoqiao02,2,49,1643445775288,1643445776688,1643445778645,1643445780017,1643445781606,8,9
qiaoqiao02,3,7,1643445781606,1643445782849,1643445785865,1643445786956,1643445788944,1,7
qiaoqiao02,4,30,1643445788944,1643445789912,1643445793383,1643445794540,1643445796032,5,0
qiaoqiao02,5,43,1643445796032,1643445797460,1643445801844,1643445802896,1643445804062,7,3
qiaoqiao02,6,21,1643445804062,1643445804743,1643445808186,1643445809358,1643445811243,3,1
qiaoqiao02,7,50,1643445811243,1643445812559,1643445814162,1643445815236,1643445816859,8,0
qiaoqiao02,8,42,1643445816859,1643445818059,1643445819277,1643445820452,1643445821653,7,2
qiaoqiao02,9,23,1643445821653,1643445823031,1643445824997,1643445826351,1643445827683,3,3
qiaoqiao02,10,44,1643445827683,1643445828778,1643445831649,1643445833475,1643445835248,7,4
qiaoqiao02,11,56,1643445835248,1643445836482,1643445839232,1643445840456,1643445841640,9,6
qiaoqiao02,12,10,1643445841640,1643445843025,1643445845949,1643445847068,1643445848450,1,0
qiaoqiao02,13,9,1643445848450,1643445849304,1643445851528,1643445852799,1643445854258,1,9
qiaoqiao02,14,52,1643445854258,1643445855632,1643445856801,1643445858167,1643445859463,8,2
qiaoqiao02,15,22,1643445859463,1643445860882,1643445862264,1643445864422,1643445866412,3,2
qiaoqiao02,16,19,1643445866412,1643445867017,1643445867837,1643445869008,1643445870233,3,9
qiaoqiao02,17,15,1643445870233,1643445871552,1643445875817,1643445876909,1643445877990,2,5
qiaoqiao02,18,1,1643445877990,1643445879200,1643445881709,1643445882934,1643445884158,0,1
qiaoqiao02,19,48,1643445884158,1643445885435,1643445886690,1643445888016,1643445889019,8,8
qiaoqiao02,20,4,1643445889019,1643445889591,1643445891385,1643445892574,1643445894256,0,4
qiaoqiao02,21,59,1643445894256,1643445894832,1643445898565,1643445899733,1643445900817,9,9
qiaoqiao02,22,20,1643445900817,1643445901334,1643445905141,1643445906295,1643445907416,3,0
qiaoqiao02,23,28,1643445907416,1643445908096,1643445910660,1643445911975,1643445913882,4,8
qiaoqiao02,24,41,1643445913882,1643445915349,1643445916565,1643445917794,1643445919704,6,1
qiaoqiao02,25,34,1643445919704,1643445920969,1643445922446,1643445923614,1643445925030,5,4
qiaoqiao02,26,45,1643445925030,1643445925908,1643445927524,1643445928629,1643445929934,7,5
qiaoqiao02,27,24,1643445929934,1643445930699,1643445932076,1643445933443,1643445934890,4,4
qiaoqiao02,28,36,1643445934890,1643445935580,1643445939128,1643445940813,1643445942797,6,6
qiaoqiao02,29,13,1643445942797,1643445943444,1643445946047,1643445947437,1643445949355,2,3
qiaoqiao02,30,18,1643445949355,1643445950274,1643445953670,1643445954798,1643445956617,3,8
qiaoqiao02,31,33,1643445956617,1643445957890,1643445962097,1643445963310,1643445964380,5,3
qiaoqiao02,32,39,1643445964380,1643445965476,1643445967112,1643445968420,1643445969833,6,9
qiaoqiao02,33,5,1643445969833,1643445971184,1643445975084,1643445976377,1643445977685,0,5
qiaoqiao02,34,40,1643445977685,1643445978588,1643445980381,1643445981575,1643445983368,6,0
qiaoqiao02,35,58,1643445983369,1643445984080,1643445987495,1643445988776,1643445990339,9,8
qiaoqiao02,36,53,1643445990339,1643445991135,1643445994973,1643445996143,1643445997496,8,3
qiaoqiao02,37,32,1643445997496,1643445998930,1643446000175,1643446001430,1643446003414,5,2
qiaoqiao02,38,12,1643446003414,1643446004151,1643446007512,1643446008613,1643446009902,2,2
qiaoqiao02,39,38,1643446009903,1643446011255,1643446015485,1643446016775,1643446018563,6,8
qiaoqiao02,40,26,1643446018563,1643446019352,1643446023510,1643446024750,1643446026096,4,6
qiaoqiao02,41,51,1643446026096,1643446027040,1643446028317,1643446029414,1643446031085,8,1
qiaoqiao02,42,37,1643446031085,1643446031636,1643446032989,1643446034459,1643446036372,6,7
qiaoqiao02,43,3,1643446036372,1643446037409,1643446041302,1643446042460,1643446043875,0,3
qiaoqiao02,44,0,1643446043875,1643446044623,1643446046606,1643446047875,1643446049188,0,0
qiaoqiao02,45,57,1643446049188,1643446050056,1643446052830,1643446054470,1643446056119,9,7
qiaoqiao02,46,25,1643446056119,1643446057547,1643446061832,1643446062993,1643446064375,4,5
qiaoqiao02,47,8,1643446064375,1643446065695,1643446068375,1643446069638,1643446070740,1,8
qiaoqiao02,48,47,1643446070740,1643446071975,1643446073677,1643446074859,1643446076525,7,7
qiaoqiao02,49,17,1643446076525,1643446077484,1643446080874,1643446082010,1643446083742,2,7
qiaoqiao02,50,29,1643446083742,1643446084401,1643446087972,1643446089104,1643446091047,4,9
qiaoqiao02,51,54,1643446091047,1643446091681,1643446096058,1643446097259,1643446098608,9,4
qiaoqiao02,52,2,1643446098608,1643446099492,1643446101483,1643446102694,1643446104536,0,2
qiaoqiao02,53,31,1643446104536,1643446105328,1643446107712,1643446108877,1643446110662,5,1
qiaoqiao02,54,55,1643446110662,1643446111863,1643446114454,1643446115526,1643446116864,9,5
qiaoqiao02,55,6,1643446116864,1643446117614,1643446119153,1643446120311,1643446121339,1,6
qiaoqiao02,56,11,1643446121339,1643446122223,1643446123096,1643446125294,1643446126679,1,1
qiaoqiao02,57,35,1643446126679,1643446127745,1643446128819,1643446130013,1643446131125,5,5
qiaoqiao02,58,14,1643446131125,1643446132345,1643446133421,1643446134676,1643446135962,2,4
qiaoqiao02,59,27,1643446135962,1643446137238,1643446139134,1643446140540,1643446142374,4,7
,,,,,,,,0,0
qiaoqiao03,0,1,1643446358315,1643446359733,1643446361553,1643446362978,1643446364143,0,1
qiaoqiao03,1,56,1643446364143,1643446365244,1643446367561,1643446368767,1643446370400,9,6
qiaoqiao03,2,4,1643446370400,1643446370931,1643446374361,1643446375493,1643446376628,0,4
qiaoqiao03,3,5,1643446376628,1643446377640,1643446378765,1643446379794,1643446380970,0,5
qiaoqiao03,4,22,1643446380970,1643446381980,1643446385089,1643446386327,1643446387867,3,2
qiaoqiao03,5,11,1643446387867,1643446389312,1643446392183,1643446393592,1643446395158,1,1
qiaoqiao03,6,38,1643446395158,1643446395837,1643446398355,1643446399569,1643446400951,6,8
qiaoqiao03,7,37,1643446400951,1643446401916,1643446405329,1643446406518,1643446407759,6,7
qiaoqiao03,8,9,1643446407759,1643446409122,1643446412025,1643446413143,1643446414752,1,9
qiaoqiao03,9,40,1643446414752,1643446415291,1643446417371,1643446418513,1643446419713,6,0
qiaoqiao03,10,36,1643446419713,1643446420914,1643446422071,1643446423579,1643446424960,6,6
qiaoqiao03,11,43,1643446424960,1643446426394,1643446427469,1643446428629,1643446429664,7,3
qiaoqiao03,12,53,1643446429664,1643446430866,1643446432754,1643446433940,1643446435513,8,3
qiaoqiao03,13,7,1643446435513,1643446436730,1643446437852,1643446439049,1643446440424,1,7
qiaoqiao03,14,24,1643446440424,1643446441613,1643446443589,1643446444785,1643446445804,4,4
qiaoqiao03,15,32,1643446445804,1643446446609,1643446450392,1643446451551,1643446453253,5,2
qiaoqiao03,16,55,1643446453253,1643446454348,1643446458204,1643446459449,1643446460624,9,5
qiaoqiao03,17,31,1643446460624,1643446461847,1643446464092,1643446465179,1643446466809,5,1
qiaoqiao03,18,10,1643446466809,1643446467540,1643446468264,1643446469558,1643446471402,1,0
qiaoqiao03,19,0,1643446471402,1643446472586,1643446473097,1643446474344,1643446476212,0,0
qiaoqiao03,20,44,1643446476212,1643446477158,1643446480031,1643446481213,1643446482989,7,4
qiaoqiao03,21,21,1643446482989,1643446484321,1643446487494,1643446488564,1643446490439,3,1
qiaoqiao03,22,2,1643446490439,1643446491868,1643446494027,1643446495216,1643446496694,0,2
qiaoqiao03,23,20,1643446496694,1643446497802,1643446500530,1643446501856,1643446503020,3,0
qiaoqiao03,24,27,1643446503020,1643446503980,1643446507720,1643446508960,1643446510363,4,7
qiaoqiao03,25,12,1643446510363,1643446511732,1643446513448,1643446514597,1643446516262,2,2
qiaoqiao03,26,42,1643446516262,1643446517552,1643446518965,1643446520695,1643446522566,7,2
qiaoqiao03,27,30,1643446522566,1643446523989,1643446524826,1643446526187,1643446527595,5,0
qiaoqiao03,28,17,1643446527595,1643446528195,1643446529122,1643446530496,1643446531528,2,7
qiaoqiao03,29,18,1643446531528,1643446532032,1643446535626,1643446536690,1643446537939,3,8
qiaoqiao03,30,23,1643446537939,1643446538530,1643446542189,1643446543756,1643446545576,3,3
qiaoqiao03,31,6,1643446545576,1643446546662,1643446549052,1643446550228,1643446551390,1,6
qiaoqiao03,32,19,1643446551390,1643446552281,1643446554528,1643446555619,1643446556807,3,9
qiaoqiao03,33,51,1643446556807,1643446558174,1643446559906,1643446560934,1643446562749,8,1
qiaoqiao03,34,34,1643446562749,1643446564126,1643446565896,1643446567395,1643446568853,5,4
qiaoqiao03,35,35,1643446568853,1643446569726,1643446572628,1643446574114,1643446575970,5,5
qiaoqiao03,36,41,1643446575970,1643446576822,1643446577558,1643446578589,1643446580110,6,1
qiaoqiao03,37,13,1643446580110,1643446581156,1643446581738,1643446582813,1643446584663,2,3
qiaoqiao03,38,58,1643446584663,1643446585384,1643446586579,1643446587689,1643446588770,9,8
qiaoqiao03,39,8,1643446588770,1643446589548,1643446592688,1643446593780,1643446594826,1,8
qiaoqiao03,40,50,1643446594826,1643446595327,1643446596560,1643446597906,1643446599716,8,0
qiaoqiao03,41,54,1643446599716,1643446600473,1643446601892,1643446603010,1643446604498,9,4
qiaoqiao03,42,48,1643446604498,1643446605598,1643446608672,1643446610185,1643446612105,8,8
qiaoqiao03,43,49,1643446612105,1643446612728,1643446614516,1643446615878,1643446617684,8,9
qiaoqiao03,44,57,1643446617684,1643446618502,1643446621057,1643446622455,1643446624227,9,7
qiaoqiao03,45,33,1643446624227,1643446625276,1643446629663,1643446630778,1643446632462,5,3
qiaoqiao03,46,47,1643446632462,1643446633738,1643446636973,1643446638105,1643446639778,7,7
qiaoqiao03,47,16,1643446639778,1643446641086,1643446642551,1643446643816,1643446645210,2,6
qiaoqiao03,48,28,1643446645210,1643446645968,1643446647382,1643446648412,1643446650127,4,8
qiaoqiao03,49,26,1643446650127,1643446650997,1643446652282,1643446653680,1643446655586,4,6
qiaoqiao03,50,39,1643446655586,1643446656936,1643446661178,1643446662285,1643446664088,6,9
qiaoqiao03,51,46,1643446664088,1643446665321,1643446669332,1643446670536,1643446672190,7,6
qiaoqiao03,52,29,1643446672190,1643446672777,1643446673621,1643446674855,1643446675887,4,9
qiaoqiao03,53,3,1643446675887,1643446677252,1643446681551,1643446683279,1643446684454,0,3
qiaoqiao03,54,14,1643446684454,1643446684969,1643446688176,1643446689350,1643446690629,2,4
qiaoqiao03,55,45,1643446690629,1643446691165,1643446693595,1643446694918,1643446696424,7,5
qiaoqiao03,56,15,1643446696424,1643446697528,1643446699497,1643446700514,1643446701888,2,5
qiaoqiao03,57,59,1643446701888,1643446702428,1643446705693,1643446706930,1643446708493,9,9
qiaoqiao03,58,25,1643446708493,1643446709162,1643446710937,1643446712096,1643446713953,4,5
qiaoqiao03,59,52,1643446713953,1643446715429,1643446716655,1643446717881,1643446719838,8,2
,,,,,,,,0,0
qiaoqiao04,0,46,1643446739262,1643446740708,1643446741309,1643446742513,1643446743630,7,6
qiaoqiao04,1,48,1643446743631,1643446744613,1643446745960,1643446747345,1643446749149,8,8
qiaoqiao04,2,53,1643446749150,1643446750250,1643446753991,1643446755234,1643446757002,8,3
qiaoqiao04,3,22,1643446757002,1643446758373,1643446761009,1643446762214,1643446764098,3,2
qiaoqiao04,4,58,1643446764098,1643446764946,1643446769044,1643446770251,1643446771800,9,8
qiaoqiao04,5,57,1643446771800,1643446773212,1643446776807,1643446778163,1643446779446,9,7
qiaoqiao04,6,55,1643446779446,1643446780483,1643446784534,1643446785827,1643446787125,9,5
qiaoqiao04,7,51,1643446787125,1643446788185,1643446789304,1643446790925,1643446792637,8,1
qiaoqiao04,8,24,1643446792637,1643446793659,1643446795230,1643446799065,1643446800387,4,4
qiaoqiao04,9,56,1643446800387,1643446801226,1643446804085,1643446805163,1643446806827,9,6
qiaoqiao04,10,30,1643446806827,1643446807990,1643446810478,1643446811544,1643446812980,5,0
qiaoqiao04,11,41,1643446812980,1643446813767,1643446814938,1643446815957,1643446817231,6,1
qiaoqiao04,12,16,1643446817231,1643446818725,1643446822402,1643446823447,1643446825048,2,6
qiaoqiao04,13,11,1643446825048,1643446825910,1643446830114,1643446831447,1643446833064,1,1
qiaoqiao04,14,6,1643446833064,1643446834123,1643446834787,1643446835922,1643446837220,1,6
qiaoqiao04,15,40,1643446837220,1643446838441,1643446842617,1643446843697,1643446845316,6,0
qiaoqiao04,16,9,1643446845316,1643446845979,1643446849670,1643446850723,1643446851769,1,9
qiaoqiao04,17,44,1643446851769,1643446852545,1643446853965,1643446855069,1643446856481,7,4
qiaoqiao04,18,5,1643446856481,1643446857168,1643446858201,1643446859298,1643446860364,0,5
qiaoqiao04,19,8,1643446860364,1643446861564,1643446865461,1643446866691,1643446867760,1,8
qiaoqiao04,20,34,1643446867760,1643446868981,1643446871593,1643446872836,1643446873922,5,4
qiaoqiao04,21,3,1643446873922,1643446874550,1643446876600,1643446878027,1643446879293,0,3
qiaoqiao04,22,50,1643446879293,1643446880670,1643446881838,1643446882976,1643446884677,8,0
qiaoqiao04,23,18,1643446884677,1643446885615,1643446889632,1643446890733,1643446891746,3,8
qiaoqiao04,24,26,1643446891746,1643446893148,1643446897137,1643446898405,1643446899613,4,6
qiaoqiao04,25,36,1643446899613,1643446900964,1643446902627,1643446904011,1643446905941,6,6
qiaoqiao04,26,23,1643446905941,1643446906945,1643446911002,1643446912518,1643446914205,3,3
qiaoqiao04,27,29,1643446914205,1643446915199,1643446916176,1643446917321,1643446918954,4,9
qiaoqiao04,28,45,1643446918954,1643446919741,1643446921735,1643446922881,1643446924123,7,5
qiaoqiao04,29,2,1643446924123,1643446925070,1643446926657,1643446927815,1643446929325,0,2
qiaoqiao04,30,33,1643446929325,1643446929993,1643446933471,1643446934786,1643446936142,5,3
qiaoqiao04,31,28,1643446936142,1643446937283,1643446940002,1643446941186,1643446942901,4,8
qiaoqiao04,32,37,1643446942901,1643446944087,1643446947428,1643446948749,1643446950450,6,7
qiaoqiao04,33,21,1643446950450,1643446951692,1643446955727,1643446956848,1643446957928,3,1
qiaoqiao04,34,4,1643446957928,1643446958454,1643446959084,1643446960306,1643446961491,0,4
qiaoqiao04,35,43,1643446961491,1643446962098,1643446964092,1643446965179,1643446966493,7,3
qiaoqiao04,36,39,1643446966493,1643446967782,1643446970438,1643446971580,1643446972844,6,9
qiaoqiao04,37,42,1643446972844,1643446974226,1643446976685,1643446977799,1643446979139,7,2
qiaoqiao04,38,0,1643446979139,1643446980198,1643446981286,1643446982533,1643446983577,0,0
qiaoqiao04,39,1,1643446983577,1643446984990,1643446986648,1643446987964,1643446989329,0,1
qiaoqiao04,40,31,1643446989329,1643446989909,1643446990655,1643446991866,1643446992975,5,1
qiaoqiao04,41,47,1643446992975,1643446994216,1643446994972,1643446996168,1643446997983,7,7
qiaoqiao04,42,20,1643446997983,1643446998537,1643447002413,1643447003439,1643447005084,3,0
qiaoqiao04,43,25,1643447005084,1643447005902,1643447007298,1643447008358,1643447009842,4,5
qiaoqiao04,44,32,1643447009842,1643447011333,1643447015554,1643447016584,1643447017801,5,2
qiaoqiao04,45,7,1643447017801,1643447018680,1643447021747,1643447022775,1643447024590,1,7
qiaoqiao04,46,15,1643447024590,1643447025512,1643447028908,1643447029986,1643447031076,2,5
qiaoqiao04,47,49,1643447031076,1643447032550,1643447033900,1643447035069,1643447036793,8,9
qiaoqiao04,48,12,1643447036793,1643447037750,1643447042171,1643447043424,1643447045219,2,2
qiaoqiao04,49,13,1643447045219,1643447046326,1643447049864,1643447050934,1643447052899,2,3
qiaoqiao04,50,27,1643447052899,1643447053881,1643447055329,1643447056366,1643447057452,4,7
qiaoqiao04,51,35,1643447057452,1643447058066,1643447059873,1643447060982,1643447062665,5,5
qiaoqiao04,52,59,1643447062665,1643447064082,1643447066958,1643447068080,1643447069848,9,9
qiaoqiao04,53,10,1643447069848,1643447071248,1643447071851,1643447073454,1643447074492,1,0
qiaoqiao04,54,17,1643447074492,1643447075250,1643447077829,1643447078965,1643447080157,2,7
qiaoqiao04,55,19,1643447080157,1643447081583,1643447082467,1643447083550,1643447085214,3,9
qiaoqiao04,56,38,1643447085214,1643447085994,1643447087429,1643447089053,1643447090765,6,8
qiaoqiao04,57,14,1643447090765,1643447092047,1643447092662,1643447094309,1643447095700,2,4
qiaoqiao04,58,52,1643447095700,1643447097037,1643447097556,1643447099091,1643447100096,8,2
qiaoqiao04,59,54,1643447100096,1643447101594,1643447102988,1643447104443,1643447105670,9,4
,,,,,,,,0,0
jiayuan01,0,58,1643448046065,1643448047521,1643448050044,1643448051309,1643448053066,9,8
jiayuan01,1,19,1643448053066,1643448054285,1643448056187,1643448057159,1643448058219,3,9
jiayuan01,2,3,1643448058219,1643448059289,1643448061646,1643448062730,1643448064071,0,3
jiayuan01,3,46,1643448064071,1643448065248,1643448067634,1643448068781,1643448070705,7,6
jiayuan01,4,50,1643448070705,1643448071881,1643448073423,1643448074572,1643448075604,8,0
